Timestamp;Value
2011-06-21;-4402
2011-06-22;-4401
2011-06-23;-4400
2011-06-24;-4400
2011-06-25;-4398
2011-06-26;-4397
2011-06-27;-4395
2011-06-28;-4396
2011-06-29;-4397
2011-06-30;-4398
2011-07-01;-4395
2011-07-02;-4393
2011-07-03;-4384
2011-07-04;-4378
2011-07-05;-4377
2011-07-06;-4374
2011-07-07;-4374
2011-07-08;-4374
2011-07-09;-4374
2011-07-10;-4374
2011-07-11;-4375
2011-07-12;-4375
2011-07-13;-4378
2011-07-14;-4377
2011-07-15;-4376
2011-07-16;-4378
2011-07-17;-4380
2011-07-18;-4382
2011-07-19;-4383
2011-07-20;-4385
2011-07-21;-4387
2011-07-22;-4389
2011-07-23;-4390
2011-07-24;-4392
2011-07-25;-4394
2011-07-26;-4390
2011-07-27;-4378
2011-07-28;-4368
2011-07-29;-4360
2011-07-30;-4355
2011-07-31;-4351
2011-08-01;-4348
2011-08-02;-4344
2011-08-03;-4339
2011-08-04;-4333
2011-08-05;-4328
2011-08-06;-4320
2011-08-07;-4312
2011-08-08;-4306
2011-08-09;-4296
2011-08-10;-4286
2011-08-11;-4282
2011-08-12;-4277
2011-08-13;-4273
2011-08-14;-4266
2011-08-15;-4263
2011-08-16;-4261
2011-08-17;-4260
2011-08-18;-4259
2011-08-19;-4257
2011-08-20;-4255
2011-08-21;-4254
2011-08-22;-4253
2011-08-23;-4252
2011-08-24;-4252
2011-08-25;-4249
2011-08-26;-4249
2011-08-27;-4249
2011-08-28;-4249
2011-08-29;-4249
2011-08-30;-4250
2011-08-31;-4252
2011-09-01;-4249
2011-09-02;-4251
2011-09-03;-4249
2011-09-04;-4248
2011-09-05;-4247
2011-09-06;-4248
2011-09-07;-4249
2011-09-08;-4249
2011-09-09;-4249
2011-09-10;-4248
2011-09-11;-4245
2011-09-12;-4246
2011-09-13;-4247
2011-09-14;-4246
2011-09-15;-4244
2011-09-16;-4240
2011-09-17;-4235
2011-09-18;-4230
2011-09-19;-4226
2011-09-20;-4224
2011-09-21;-4224
2011-09-22;-4224
2011-09-23;-4224
2011-09-24;-4222
2011-09-25;-4222
2011-09-26;-4220
2011-09-27;-4220
2011-09-28;-4220
2011-09-29;-4219
2011-09-30;-4219
2011-10-01;-4217
2011-10-02;-4216
2011-10-03;-4218
2011-10-04;-4217
2011-10-05;-4216
2011-10-06;-4217
2011-10-07;-4219
2011-10-08;-4219
2011-10-09;-4221
2011-10-10;-4221
2011-10-11;-4222
2011-10-12;-4222
2011-10-13;-4224
2011-10-14;-4226
2011-10-15;-4226
2011-10-16;-4227
2011-10-17;-4229
2011-10-18;-4229
2011-10-19;-4233
2011-10-20;-4236
2011-10-21;-4237
2011-10-22;-4239
2011-10-23;-4239
2011-10-24;-4242
2011-10-25;-4244
2011-10-26;-4244
2011-10-27;-4246
2011-10-28;-4249
2011-10-29;-4252
2011-10-30;-4253
2011-10-31;-4253
2011-11-01;-4254
2011-11-02;-4255
2011-11-03;-4257
2011-11-04;-4262
2011-11-05;-4269
2011-11-06;-4271
2011-11-07;-4272
2011-11-08;-4275
2011-11-09;-4277
2011-11-10;-4278
2011-11-11;-4278
2011-11-12;-4281
2011-11-13;-4285
2011-11-14;-4287
2011-11-15;-4290
2011-11-16;-4293
2011-11-17;-4298
2011-11-18;-4299
2011-11-19;-4301
2011-11-20;-4303
2011-11-21;-4305
2011-11-22;-4307
2011-11-23;-4309
2011-11-24;-4311
2011-11-25;-4315
2011-11-26;-4318
2011-11-27;-4321
2011-11-28;-4323
2011-11-29;-4326
2011-11-30;-4327
2011-12-01;-4328
2011-12-02;-4331
2011-12-03;-4333
2011-12-04;-4335
2011-12-05;-4338
2011-12-06;-4341
2011-12-07;-4344
2011-12-08;-4347
2011-12-09;-4348
2011-12-10;-4352
2011-12-11;-4353
2011-12-12;-4354
2011-12-13;-4355
2011-12-14;-4358
2011-12-15;-4361
2011-12-16;-4365
2011-12-17;-4368
2011-12-18;-4371
2011-12-19;-4374
2011-12-20;-4376
2011-12-21;-4378
2011-12-22;-4381
2011-12-23;-4384
2011-12-24;-4386
2011-12-25;-4388
2011-12-26;-4391
2011-12-27;-4395
2011-12-28;-4397
2011-12-29;-4400
2011-12-30;-4404
2011-12-31;-4406
2012-01-01;-4407
2012-01-02;-4410
2012-01-03;-4413
2012-01-04;-4416
2012-01-05;-4419
2012-01-06;-4421
2012-01-07;-4424
2012-01-08;-4428
2012-01-09;-4431
2012-01-10;-4434
2012-01-11;-4437
2012-01-12;-4440
2012-01-13;-4442
2012-01-14;-4445
2012-01-15;-4448
2012-01-16;-4450
2012-01-17;-4453
2012-01-18;-4456
2012-01-19;-4459
2012-01-20;-4462
2012-01-21;-4465
2012-01-22;-4468
2012-01-23;-4470
2012-01-24;-4472
2012-01-25;-4475
2012-01-26;-4478
2012-01-27;-4480
2012-01-28;-4483
2012-01-29;-4486
2012-01-30;-4488
2012-01-31;-4491
2012-02-01;-4493
2012-02-02;-4496
2012-02-03;-4499
2012-02-04;-4502
2012-02-05;-4504
2012-02-06;-4506
2012-02-07;-4508
2012-02-08;-4511
2012-02-09;-4513
2012-02-10;-4517
2012-02-11;-4519
2012-02-12;-4522
2012-02-13;-4524
2012-02-14;-4527
2012-02-15;-4529
2012-02-16;-4532
2012-02-17;-4535
2012-02-18;-4537
2012-02-19;-4540
2012-02-20;-4543
2012-02-21;-4545
2012-02-22;-4548
2012-02-23;-4549
2012-02-24;-4552
2012-02-25;-4554
2012-02-26;-4557
2012-02-27;-4560
2012-02-28;-4563
2012-02-29;-4566
2012-03-01;-4568
2012-03-02;-4570
2012-03-03;-4572
2012-03-04;-4574
2012-03-05;-4577
2012-03-06;-4580
2012-03-07;-4583
2012-03-08;-4587
2012-03-09;-4589
2012-03-10;-4591
2012-03-11;-4593
2012-03-12;-4595
2012-03-13;-4597
2012-03-14;-4600
2012-03-15;-4604
2012-03-16;-4607
2012-03-17;-4611
2012-03-18;-4613
2012-03-19;-4617
2012-03-20;-4620
2012-03-21;-4624
2012-03-22;-4627
2012-03-23;-4629
2012-03-24;-4630
2012-03-25;-4631
2012-03-26;-4633
2012-03-27;-4636
2012-03-28;-4639
2012-03-29;-4641
2012-03-30;-4643
2012-03-31;-4645
2012-04-01;-4648
2012-04-02;-4651
2012-04-03;-4654
2012-04-04;-4657
2012-04-05;-4660
2012-04-06;-4663
2012-04-07;-4666
2012-04-08;-4669
2012-04-09;-4672
2012-04-10;-4675
2012-04-11;-4678
2012-04-12;-4679
2012-04-13;-4680
2012-04-14;-4683
2012-04-15;-4686
2012-04-16;-4689
2012-04-17;-4691
2012-04-18;-4694
2012-04-19;-4698
2012-04-20;-4701
2012-04-21;-4703
2012-04-22;-4705
2012-04-23;-4706
2012-04-24;-4707
2012-04-25;-4698
2012-04-26;-4688
2012-04-27;-4683
2012-04-28;-4676
2012-04-29;-4668
2012-04-30;-4656
2012-05-01;-4648
2012-05-02;-4639
2012-05-03;-4633
2012-05-04;-4617
2012-05-05;-4607
2012-05-06;-4594
2012-05-07;-4585
2012-05-08;-4578
2012-05-09;-4573
2012-05-10;-4567
2012-05-11;-4562
2012-05-12;-4556
2012-05-13;-4555
2012-05-14;-4550
2012-05-15;-4545
2012-05-16;-4541
2012-05-17;-4537
2012-05-18;-4535
2012-05-19;-4532
2012-05-20;-4529
2012-05-21;-4524
2012-05-22;-4520
2012-05-23;-4516
2012-05-24;-4500
2012-05-25;-4486
2012-05-26;-4472
2012-05-27;-4468
2012-05-28;-4461
2012-05-29;-4458
2012-05-30;-4454
2012-05-31;-4451
2012-06-01;-4449
2012-06-02;-4447
2012-06-03;-4446
2012-06-04;-4446
2012-06-05;-4445
2012-06-06;-4448
2012-06-07;-4450
2012-06-08;-4451
2012-06-09;-4453
2012-06-10;-4453
2012-06-11;-4452
2012-06-12;-4449
2012-06-13;-4445
2012-06-14;-4442
2012-06-15;-4442
2012-06-16;-4441
2012-06-17;-4443
2012-06-18;-4445
2012-06-19;-4448
2012-06-20;-4451
2012-06-21;-4454
2012-06-22;-4455
2012-06-23;-4455
2012-06-24;-4455
2012-06-25;-4448
2012-06-26;-4444
2012-06-27;-4436
2012-06-28;-4430
2012-06-29;-4418
2012-06-30;-4414
2012-07-01;-4403
2012-07-02;-4389
2012-07-03;-4368
2012-07-04;-4349
2012-07-05;-4333
2012-07-06;-4326
2012-07-07;-4320
2012-07-08;-4318
2012-07-09;-4315
2012-07-10;-4314
2012-07-11;-4312
2012-07-12;-4312
2012-07-13;-4312
2012-07-14;-4312
2012-07-15;-4313
2012-07-16;-4314
2012-07-17;-4314
2012-07-18;-4314
2012-07-19;-4315
2012-07-20;-4313
2012-07-21;-4305
2012-07-22;-4299
2012-07-23;-4294
2012-07-24;-4289
2012-07-25;-4276
2012-07-26;-4256
2012-07-27;-4240
2012-07-28;-4228
2012-07-29;-4221
2012-07-30;-4216
2012-07-31;-4216
2012-08-01;-4214
2012-08-02;-4214
2012-08-03;-4214
2012-08-04;-4216
2012-08-05;-4215
2012-08-06;-4215
2012-08-07;-4217
2012-08-08;-4218
2012-08-09;-4215
2012-08-10;-4215
2012-08-11;-4191
2012-08-12;-4168
2012-08-13;-4155
2012-08-14;-4147
2012-08-15;-4140
2012-08-16;-4136
2012-08-17;-4134
2012-08-18;-4129
2012-08-19;-4113
2012-08-20;-4080
2012-08-21;-4059
2012-08-22;-4041
2012-08-23;-4013
2012-08-24;-3991
2012-08-25;-3976
2012-08-26;-3962
2012-08-27;-3946
2012-08-28;-3933
2012-08-29;-3924
2012-08-30;-3898
2012-08-31;-3876
2012-09-01;-3859
2012-09-02;-3842
2012-09-03;-3826
2012-09-04;-3808
2012-09-05;-3790
2012-09-06;-3778
2012-09-07;-3765
2012-09-08;-3753
2012-09-09;-3744
2012-09-10;-3733
2012-09-11;-3723
2012-09-12;-3714
2012-09-13;-3704
2012-09-14;-3698
2012-09-15;-3692
2012-09-16;-3688
2012-09-17;-3684
2012-09-18;-3680
2012-09-19;-3680
2012-09-20;-3678
2012-09-21;-3676
2012-09-22;-3673
2012-09-23;-3671
2012-09-24;-3669
2012-09-25;-3668
2012-09-26;-3668
2012-09-27;-3667
2012-09-28;-3665
2012-09-29;-3662
2012-09-30;-3661
2012-10-01;-3659
2012-10-02;-3658
2012-10-03;-3658
2012-10-04;-3657
2012-10-05;-3657
2012-10-06;-3657
2012-10-07;-3657
2012-10-08;-3657
2012-10-09;-3657
2012-10-10;-3657
2012-10-11;-3655
2012-10-12;-3653
2012-10-13;-3650
2012-10-14;-3648
2012-10-15;-3647
2012-10-16;-3645
2012-10-17;-3645
2012-10-18;-3647
2012-10-19;-3648
2012-10-20;-3649
2012-10-21;-3649
2012-10-22;-3650
2012-10-23;-3653
2012-10-24;-3655
2012-10-25;-3656
2012-10-26;-3659
2012-10-27;-3660
2012-10-28;-3662
2012-10-29;-3664
2012-10-30;-3666
2012-10-31;-3669
2012-11-01;-3669
2012-11-02;-3670
2012-11-03;-3672
2012-11-04;-3675
2012-11-05;-3678
2012-11-06;-3682
2012-11-07;-3683
2012-11-08;-3683
2012-11-09;-3684
2012-11-10;-3684
2012-11-11;-3686
2012-11-12;-3688
2012-11-13;-3690
2012-11-14;-3692
2012-11-15;-3694
2012-11-16;-3697
2012-11-17;-3700
2012-11-18;-3702
2012-11-19;-3705
2012-11-20;-3707
2012-11-21;-3709
2012-11-22;-3711
2012-11-23;-3715
2012-11-24;-3718
2012-11-25;-3722
2012-11-26;-3725
2012-11-27;-3728
2012-11-28;-3731
2012-11-29;-3735
2012-11-30;-3738
2012-12-01;-3740
2012-12-02;-3743
2012-12-03;-3747
2012-12-04;-3751
2012-12-05;-3754
2012-12-06;-3758
2012-12-07;-3761
2012-12-08;-3764
2012-12-09;-3767
2012-12-10;-3772
2012-12-11;-3775
2012-12-12;-3779
2012-12-13;-3783
2012-12-14;-3787
2012-12-15;-3791
2012-12-16;-3796
2012-12-17;-3801
2012-12-18;-3805
2012-12-19;-3810
2012-12-20;-3814
2012-12-21;-3817
2012-12-22;-3821
2012-12-23;-3827
2012-12-24;-3831
2012-12-25;-3834
2012-12-26;-3840
2012-12-27;-3844
2012-12-28;-3849
2012-12-29;-3854
2012-12-30;-3858
2012-12-31;-3862
2013-01-01;-3865
2013-01-02;-3870
2013-01-03;-3876
2013-01-04;-3881
2013-01-05;-3885
2013-01-06;-3889
2013-01-07;-3895
2013-01-08;-3899
2013-01-09;-3904
2013-01-10;-3909
2013-01-11;-3915
2013-01-12;-3920
2013-01-13;-3925
2013-01-14;-3930
2013-01-15;-3934
2013-01-16;-3938
2013-01-17;-3943
2013-01-18;-3947
2013-01-19;-3953
2013-01-20;-3958
2013-01-21;-3963
2013-01-22;-3967
2013-01-23;-3972
2013-01-24;-3977
2013-01-25;-3982
2013-01-26;-3987
2013-01-27;-3992
2013-01-28;-3998
2013-01-29;-4002
2013-01-30;-4006
2013-01-31;-4011
2013-02-01;-4015
2013-02-02;-4020
2013-02-03;-4025
2013-02-04;-4030
2013-02-05;-4035
2013-02-06;-4040
2013-02-07;-4045
2013-02-08;-4050
2013-02-09;-4055
2013-02-10;-4060
2013-02-11;-4065
2013-02-12;-4070
2013-02-13;-4076
2013-02-14;-4081
2013-02-15;-4086
2013-02-16;-4091
2013-02-17;-4095
2013-02-18;-4100
2013-02-19;-4104
2013-02-20;-4109
2013-02-21;-4114
2013-02-22;-4118
2013-02-23;-4123
2013-02-24;-4128
2013-02-25;-4133
2013-02-26;-4137
2013-02-27;-4140
2013-02-28;-4144
2013-03-01;-4147
2013-03-02;-4153
2013-03-03;-4156
2013-03-04;-4160
2013-03-05;-4165
2013-03-06;-4172
2013-03-07;-4176
2013-03-08;-4180
2013-03-09;-4182
2013-03-10;-4187
2013-03-11;-4192
2013-03-12;-4198
2013-03-13;-4201
2013-03-14;-4205
2013-03-15;-4209
2013-03-16;-4212
2013-03-17;-4215
2013-03-18;-4220
2013-03-19;-4225
2013-03-20;-4230
2013-03-21;-4234
2013-03-22;-4238
2013-03-23;-4242
2013-03-24;-4246
2013-03-25;-4249
2013-03-26;-4253
2013-03-27;-4258
2013-03-28;-4262
2013-03-29;-4266
2013-03-30;-4271
2013-03-31;-4276
2013-04-01;-4280
2013-04-02;-4285
2013-04-03;-4289
2013-04-04;-4294
2013-04-05;-4299
2013-04-06;-4304
2013-04-07;-4308
2013-04-08;-4313
2013-04-09;-4317
2013-04-10;-4321
2013-04-11;-4326
2013-04-12;-4330
2013-04-13;-4334
2013-04-14;-4336
2013-04-15;-4342
2013-04-16;-4347
2013-04-17;-4352
2013-04-18;-4355
2013-04-19;-4360
2013-04-20;-4364
2013-04-21;-4367
2013-04-22;-4370
2013-04-23;-4372
2013-04-24;-4373
2013-04-25;-4373
2013-04-26;-4374
2013-04-27;-4376
2013-04-28;-4377
2013-04-29;-4378
2013-04-30;-4378
2013-05-01;-4376
2013-05-02;-4372
2013-05-03;-4363
2013-05-04;-4352
2013-05-05;-4342
2013-05-06;-4336
2013-05-07;-4328
2013-05-08;-4322
2013-05-09;-4318
2013-05-10;-4312
2013-05-11;-4306
2013-05-12;-4296
2013-05-13;-4283
2013-05-14;-4268
2013-05-15;-4259
2013-05-16;-4253
2013-05-17;-4247
2013-05-18;-4244
2013-05-19;-4238
2013-05-20;-4230
2013-05-21;-4222
2013-05-22;-4213
2013-05-23;-4207
2013-05-24;-4201
2013-05-25;-4196
2013-05-26;-4183
2013-05-27;-4176
2013-05-28;-4172
2013-05-29;-4169
2013-05-30;-4163
2013-05-31;-4152
2013-06-01;-4146
2013-06-02;-4138
2013-06-03;-4128
2013-06-04;-4121
2013-06-05;-4114
2013-06-06;-4110
2013-06-07;-4106
2013-06-08;-4100
2013-06-09;-4089
2013-06-10;-4078
2013-06-11;-4072
2013-06-12;-4068
2013-06-13;-4065
2013-06-14;-4062
2013-06-15;-4049
2013-06-16;-4037
2013-06-17;-4028
2013-06-18;-4022
2013-06-19;-4015
2013-06-20;-4012
2013-06-21;-4010
2013-06-22;-4011
2013-06-23;-4011
2013-06-24;-4013
2013-06-25;-4017
2013-06-26;-4017
2013-06-27;-4018
2013-06-28;-4020
2013-06-29;-4020
2013-06-30;-4022
2013-07-01;-4024
2013-07-02;-4027
2013-07-03;-4028
2013-07-04;-4029
2013-07-05;-4030
2013-07-06;-4028
2013-07-07;-4012
2013-07-08;-3998
2013-07-09;-3992
2013-07-10;-3977
2013-07-11;-3966
2013-07-12;-3956
2013-07-13;-3950
2013-07-14;-3944
2013-07-15;-3940
2013-07-16;-3938
2013-07-17;-3936
2013-07-18;-3929
2013-07-19;-3920
2013-07-20;-3903
2013-07-21;-3880
2013-07-22;-3865
2013-07-23;-3843
2013-07-24;-3828
2013-07-25;-3813
2013-07-26;-3801
2013-07-27;-3791
2013-07-28;-3780
2013-07-29;-3761
2013-07-30;-3729
2013-07-31;-3693
2013-08-01;-3658
2013-08-02;-3630
2013-08-03;-3609
2013-08-04;-3593
2013-08-05;-3578
2013-08-06;-3560
2013-08-07;-3543
2013-08-08;-3530
2013-08-09;-3522
2013-08-10;-3517
2013-08-11;-3512
2013-08-12;-3511
2013-08-13;-3510
2013-08-14;-3510
2013-08-15;-3502
2013-08-16;-3490
2013-08-17;-3477
2013-08-18;-3465
2013-08-19;-3458
2013-08-20;-3455
2013-08-21;-3460
2013-08-22;-3467
2013-08-23;-3473
2013-08-24;-3480
2013-08-25;-3487
2013-08-26;-3492
2013-08-27;-3495
2013-08-28;-3500
2013-08-29;-3506
2013-08-30;-3513
2013-08-31;-3520
2013-09-01;-3525
2013-09-02;-3533
2013-09-03;-3541
2013-09-04;-3550
2013-09-05;-3559
2013-09-06;-3572
2013-09-07;-3583
2013-09-08;-3590
2013-09-09;-3600
2013-09-10;-3613
2013-09-11;-3620
2013-09-12;-3630
2013-09-13;-3634
2013-09-14;-3643
2013-09-15;-3649
2013-09-16;-3653
2013-09-17;-3654
2013-09-18;-3658
2013-09-19;-3662
2013-09-20;-3664
2013-09-21;-3665
2013-09-22;-3663
2013-09-23;-3662
2013-09-24;-3661
2013-09-25;-3649
2013-09-26;-3641
2013-09-27;-3637
2013-09-28;-3633
2013-09-29;-3630
2013-09-30;-3629
2013-10-01;-3630
2013-10-02;-3631
2013-10-03;-3634
2013-10-04;-3636
2013-10-05;-3642
2013-10-06;-3647
2013-10-07;-3649
2013-10-08;-3652
2013-10-09;-3653
2013-10-10;-3656
2013-10-11;-3658
2013-10-12;-3660
2013-10-13;-3665
2013-10-14;-3667
2013-10-15;-3667
2013-10-16;-3670
2013-10-17;-3672
2013-10-18;-3673
2013-10-19;-3673
2013-10-20;-3673
2013-10-21;-3674
2013-10-22;-3672
2013-10-23;-3672
2013-10-24;-3672
2013-10-25;-3673
2013-10-26;-3676
2013-10-27;-3678
2013-10-28;-3679
2013-10-29;-3682
2013-10-30;-3686
2013-10-31;-3688
2013-11-01;-3691
2013-11-02;-3692
2013-11-03;-3693
2013-11-04;-3696
2013-11-05;-3699
2013-11-06;-3701
2013-11-07;-3703
2013-11-08;-3706
2013-11-09;-3708
2013-11-10;-3709
2013-11-11;-3711
2013-11-12;-3713
2013-11-13;-3716
2013-11-14;-3717
2013-11-15;-3718
2013-11-16;-3719
2013-11-17;-3721
2013-11-18;-3722
2013-11-19;-3722
2013-11-20;-3729
2013-11-21;-3731
2013-11-22;-3733
2013-11-23;-3735
2013-11-24;-3736
2013-11-25;-3741
2013-11-26;-3742
2013-11-27;-3743
2013-11-28;-3746
2013-11-29;-3751
2013-11-30;-3753
2013-12-01;-3756
2013-12-02;-3759
2013-12-03;-3762
2013-12-04;-3765
2013-12-05;-3768
2013-12-06;-3770
2013-12-07;-3774
2013-12-08;-3777
2013-12-09;-3781
2013-12-10;-3786
2013-12-11;-3790
2013-12-12;-3793
2013-12-13;-3800
2013-12-14;-3803
2013-12-15;-3808
2013-12-16;-3812
2013-12-17;-3815
2013-12-18;-3820
2013-12-19;-3825
2013-12-20;-3831
2013-12-21;-3835
2013-12-22;-3839
2013-12-23;-3843
2013-12-24;-3847
2013-12-25;-3852
2013-12-26;-3858
2013-12-27;-3862
2013-12-28;-3868
2013-12-29;-3872
2013-12-30;-3877
2013-12-31;-3882
2014-01-01;-3885
2014-01-02;-3890
2014-01-03;-3894
2014-01-04;-3899
2014-01-05;-3905
2014-01-06;-3910
2014-01-07;-3913
2014-01-08;-3918
2014-01-09;-3922
2014-01-10;-3927
2014-01-11;-3933
2014-01-12;-3937
2014-01-13;-3943
2014-01-14;-3949
2014-01-15;-3953
2014-01-16;-3958
2014-01-17;-3963
2014-01-18;-3968
2014-01-19;-3973
2014-01-20;-3979
2014-01-21;-3984
2014-01-22;-3989
2014-01-23;-3995
2014-01-24;-4000
2014-01-25;-4006
2014-01-26;-4011
2014-01-27;-4014
2014-01-28;-4019
2014-01-29;-4024
2014-01-30;-4029
2014-01-31;-4035
2014-02-01;-4039
2014-02-02;-4044
2014-02-03;-4048
2014-02-04;-4053
2014-02-05;-4058
2014-02-06;-4064
2014-02-07;-4069
2014-02-08;-4074
2014-02-09;-4080
2014-02-10;-4084
2014-02-11;-4090
2014-02-12;-4096
2014-02-13;-4101
2014-02-14;-4107
2014-02-15;-4112
2014-02-16;-4117
2014-02-17;-4122
2014-02-18;-4128
2014-02-19;-4134
2014-02-20;-4138
2014-02-21;-4144
2014-02-22;-4149
2014-02-23;-4154
2014-02-24;-4160
2014-02-25;-4167
2014-02-26;-4173
2014-02-27;-4178
2014-02-28;-4185
2014-03-01;-4191
2014-03-02;-4197
2014-03-03;-4201
2014-03-04;-4208
2014-03-05;-4213
2014-03-06;-4218
2014-03-07;-4224
2014-03-08;-4229
2014-03-09;-4235
2014-03-10;-4240
2014-03-11;-4246
2014-03-12;-4250
2014-03-13;-4255
2014-03-14;-4259
2014-03-15;-4263
2014-03-16;-4266
2014-03-17;-4270
2014-03-18;-4274
2014-03-19;-4278
2014-03-20;-4281
2014-03-21;-4285
2014-03-22;-4290
2014-03-23;-4296
2014-03-24;-4301
2014-03-25;-4305
2014-03-26;-4310
2014-03-27;-4314
2014-03-28;-4320
2014-03-29;-4325
2014-03-30;-4330
2014-03-31;-4333
2014-04-01;-4338
2014-04-02;-4343
2014-04-03;-4347
2014-04-04;-4353
2014-04-05;-4358
2014-04-06;-4363
2014-04-07;-4368
2014-04-08;-4372
2014-04-09;-4378
2014-04-10;-4383
2014-04-11;-4388
2014-04-12;-4393
2014-04-13;-4398
2014-04-14;-4402
2014-04-15;-4406
2014-04-16;-4410
2014-04-17;-4415
2014-04-18;-4419
2014-04-19;-4423
2014-04-20;-4425
2014-04-21;-4428
2014-04-22;-4430
2014-04-23;-4431
2014-04-24;-4432
2014-04-25;-4433
2014-04-26;-4434
2014-04-27;-4432
2014-04-28;-4429
2014-04-29;-4422
2014-04-30;-4419
2014-05-01;-4416
2014-05-02;-4414
2014-05-03;-4413
2014-05-04;-4415
2014-05-05;-4416
2014-05-06;-4417
2014-05-07;-4418
2014-05-08;-4418
2014-05-09;-4418
2014-05-10;-4420
2014-05-11;-4422
2014-05-12;-4420
2014-05-13;-4421
2014-05-14;-4421
2014-05-15;-4421
2014-05-16;-4421
2014-05-17;-4423
2014-05-18;-4425
2014-05-19;-4427
2014-05-20;-4429
2014-05-21;-4433
2014-05-22;-4436
2014-05-23;-4440
2014-05-24;-4440
2014-05-25;-4430
2014-05-26;-4419
2014-05-27;-4409
2014-05-28;-4398
2014-05-29;-4385
2014-05-30;-4376
2014-05-31;-4371
2014-06-01;-4368
2014-06-02;-4368
2014-06-03;-4367
2014-06-04;-4363
2014-06-05;-4360
2014-06-06;-4357
2014-06-07;-4353
2014-06-08;-4339
2014-06-09;-4328
2014-06-10;-4321
2014-06-11;-4318
2014-06-12;-4318
2014-06-13;-4316
2014-06-14;-4318
2014-06-15;-4318
2014-06-16;-4319
2014-06-17;-4320
2014-06-18;-4322
2014-06-19;-4324
2014-06-20;-4325
2014-06-21;-4326
2014-06-22;-4328
2014-06-23;-4329
2014-06-24;-4329
2014-06-25;-4332
2014-06-26;-4335
2014-06-27;-4336
2014-06-28;-4337
2014-06-29;-4339
2014-06-30;-4340
2014-07-01;-4343
2014-07-02;-4346
2014-07-03;-4345
2014-07-04;-4345
2014-07-05;-4345
2014-07-06;-4331
2014-07-07;-4314
2014-07-08;-4296
2014-07-09;-4286
2014-07-10;-4282
2014-07-11;-4278
2014-07-12;-4278
2014-07-13;-4276
2014-07-14;-4276
2014-07-15;-4277
2014-07-16;-4278
2014-07-17;-4279
2014-07-18;-4280
2014-07-19;-4280
2014-07-20;-4271
2014-07-21;-4264
2014-07-22;-4251
2014-07-23;-4243
2014-07-24;-4238
2014-07-25;-4235
2014-07-26;-4233
2014-07-27;-4233
2014-07-28;-4233
2014-07-29;-4232
2014-07-30;-4225
2014-07-31;-4200
2014-08-01;-4190
2014-08-02;-4177
2014-08-03;-4165
2014-08-04;-4153
2014-08-05;-4147
2014-08-06;-4141
2014-08-07;-4135
2014-08-08;-4132
2014-08-09;-4131
2014-08-10;-4130
2014-08-11;-4130
2014-08-12;-4129
2014-08-13;-4128
2014-08-14;-4129
2014-08-15;-4129
2014-08-16;-4130
2014-08-17;-4131
2014-08-18;-4132
2014-08-19;-4133
2014-08-20;-4135
2014-08-21;-4137
2014-08-22;-4138
2014-08-23;-4139
2014-08-24;-4140
2014-08-25;-4142
2014-08-26;-4143
2014-08-27;-4144
2014-08-28;-4145
2014-08-29;-4143
2014-08-30;-4143
2014-08-31;-4143
2014-09-01;-4141
2014-09-02;-4139
2014-09-03;-4140
2014-09-04;-4140
2014-09-05;-4139
2014-09-06;-4139
2014-09-07;-4141
2014-09-08;-4142
2014-09-09;-4141
2014-09-10;-4138
2014-09-11;-4135
2014-09-12;-4133
2014-09-13;-4128
2014-09-14;-4131
2014-09-15;-4128
2014-09-16;-4125
2014-09-17;-4121
2014-09-18;-4119
2014-09-19;-4112
2014-09-20;-4110
2014-09-21;-4108
2014-09-22;-4108
2014-09-23;-4106
2014-09-24;-4102
2014-09-25;-4102
2014-09-26;-4102
2014-09-27;-4105
2014-09-28;-4105
2014-09-29;-4105
2014-09-30;-4108
2014-10-01;-4109
2014-10-02;-4110
2014-10-03;-4113
2014-10-04;-4114
2014-10-05;-4116
2014-10-06;-4117
2014-10-07;-4117
2014-10-08;-4118
2014-10-09;-4118
2014-10-10;-4118
2014-10-11;-4120
2014-10-12;-4121
2014-10-13;-4124
2014-10-14;-4125
2014-10-15;-4129
2014-10-16;-4131
2014-10-17;-4131
2014-10-18;-4131
2014-10-19;-4132
2014-10-20;-4133
2014-10-21;-4134
2014-10-22;-4135
2014-10-23;-4137
2014-10-24;-4140
2014-10-25;-4143
2014-10-26;-4148
2014-10-27;-4150
2014-10-28;-4151
2014-10-29;-4151
2014-10-30;-4151
2014-10-31;-4153
2014-11-01;-4156
2014-11-02;-4159
2014-11-03;-4160
2014-11-04;-4162
2014-11-05;-4163
2014-11-06;-4165
2014-11-07;-4167
2014-11-08;-4169
2014-11-09;-4171
2014-11-10;-4173
2014-11-11;-4175
2014-11-12;-4177
2014-11-13;-4179
2014-11-14;-4181
2014-11-15;-4183
2014-11-16;-4185
2014-11-17;-4188
2014-11-18;-4191
2014-11-19;-4194
2014-11-20;-4197
2014-11-21;-4199
2014-11-22;-4201
2014-11-23;-4203
2014-11-24;-4204
2014-11-25;-4207
2014-11-26;-4210
2014-11-27;-4212
2014-11-28;-4214
2014-11-29;-4218
2014-11-30;-4220
2014-12-01;-4221
2014-12-02;-4222
2014-12-03;-4224
2014-12-04;-4227
2014-12-05;-4228
2014-12-06;-4231
2014-12-07;-4234
2014-12-08;-4236
2014-12-09;-4239
2014-12-10;-4243
2014-12-11;-4246
2014-12-12;-4249
